   2.3742365e-03	   3.1894429e+04	   5.5449728e+02	
   2.4053343e-03	   3.1836152e+04	   5.5399047e+02	
   2.4345238e-03	   3.1446825e+04	   5.5059265e+02	
   2.4627028e-03	   3.0300480e+04	   5.4046399e+02	
   2.4923692e-03	   2.9691853e+04	   5.3500847e+02	
   2.5231331e-03	   2.9293237e+04	   5.3140506e+02	
   2.5538241e-03	   2.9112293e+04	   5.2976128e+02	
   2.5828881e-03	   2.7659532e+04	   5.1637406e+02	
   2.6109850e-03	   2.7671203e+04	   5.1648299e+02	
   2.6412406e-03	   2.7116289e+04	   5.1127803e+02	
   2.6721775e-03	   2.6367565e+04	   5.0417002e+02	
   2.7022909e-03	   2.5858214e+04	   4.9927666e+02	
   2.7312394e-03	   2.5338283e+04	   4.9423170e+02	
   2.7592632e-03	   2.4853802e+04	   4.8948391e+02	
   2.7896666e-03	   2.4372863e+04	   4.8472484e+02	
   2.8207696e-03	   2.3384782e+04	   4.7479777e+02	
   2.8507360e-03	   2.2979616e+04	   4.7066660e+02	
   2.8798776e-03	   2.2289330e+04	   4.6354352e+02	
   2.9075372e-03	   2.1775194e+04	   4.5816617e+02	
   2.9380678e-03	   2.0990032e+04	   4.4983015e+02	
   2.9693306e-03	   2.1001089e+04	   4.4994861e+02	
   2.9991632e-03	   2.0536444e+04	   4.4494325e+02	
   3.0281874e-03	   1.9598989e+04	   4.3466917e+02	
   3.0572931e-03	   1.9445857e+04	   4.3296776e+02	
   3.0879783e-03	   1.8914291e+04	   4.2700901e+02	
   3.1182191e-03	   1.8479284e+04	   4.2207008e+02	
   3.1475744e-03	   1.7764194e+04	   4.1382313e+02	
   3.1764912e-03	   1.7602000e+04	   4.1192961e+02	
   3.2061187e-03	   1.6933181e+04	   4.0402784e+02	
   3.2369115e-03	   1.6365849e+04	   3.9720186e+02	
   3.2667127e-03	   1.5913311e+04	   3.9167178e+02	
   3.2958784e-03	   1.5607084e+04	   3.8788491e+02	
   3.3247895e-03	   1.5201720e+04	   3.8281450e+02	
   3.3548607e-03	   1.4670885e+04	   3.7607127e+02	
   3.3858109e-03	   1.4130844e+04	   3.6908471e+02	
   3.4154849e-03	   1.3670046e+04	   3.6301702e+02	
   3.4445745e-03	   1.3249176e+04	   3.5738510e+02	
   3.4730828e-03	   1.2734533e+04	   3.5037532e+02	
   3.5035252e-03	   1.2320906e+04	   3.4463814e+02	
   3.5343587e-03	   1.2043538e+04	   3.4073680e+02	
   3.5639298e-03	   1.1640741e+04	   3.3499037e+02	
   3.5929303e-03	   1.1127192e+04	   3.2751772e+02	
   3.6220110e-03	   1.1064531e+04	   3.2659424e+02	
   3.6526714e-03	   1.0414911e+04	   3.1686172e+02	
   3.6831850e-03	   1.0074322e+04	   3.1163765e+02	
   3.7123610e-03	   9.7688083e+03	   3.0687591e+02	
   3.7412767e-03	   9.4869703e+03	   3.0241670e+02	
   3.7711053e-03	   8.9719069e+03	   2.9409279e+02	
   3.8017984e-03	   8.8404809e+03	   2.9193082e+02	
   3.8316813e-03	   8.3562709e+03	   2.8382344e+02	
   3.8607770e-03	   8.1882048e+03	   2.8095473e+02	
   3.8896163e-03	   7.6679818e+03	   2.7188331e+02	
   3.9198236e-03	   7.3971078e+03	   2.6703795e+02	
   3.9506368e-03	   7.1160017e+03	   2.6191479e+02	
   3.9804117e-03	   6.9612009e+03	   2.5905029e+02	
   4.0094513e-03	   6.7093136e+03	   2.5432031e+02	
   4.0379488e-03	   6.3859242e+03	   2.4811549e+02	
   4.0684589e-03	   6.1580149e+03	   2.4364773e+02	
   4.0996782e-03	   5.7705023e+03	   2.3585702e+02	
   4.1291392e-03	   5.6728016e+03	   2.3385185e+02	
   4.1578333e-03	   5.2281559e+03	   2.2449996e+02	
   4.1862749e-03	   4.9709514e+03	   2.1890807e+02	
   4.2170831e-03	   4.8417272e+03	   2.1604398e+02	
   4.2482694e-03	   4.5903577e+03	   2.1036102e+02	
   4.2775725e-03	   4.4491212e+03	   2.0709954e+02	
   4.3062074e-03	   4.2839600e+03	   2.0321919e+02	
   4.3353881e-03	   4.0544730e+03	   1.9770116e+02	
   4.3661054e-03	   3.8141354e+03	   1.9175207e+02	
   4.3967622e-03	   3.6324635e+03	   1.8712966e+02	
   4.4259955e-03	   3.4504817e+03	   1.8238196e+02	
   4.4545704e-03	   3.3237441e+03	   1.7900114e+02	
   4.4843685e-03	   3.1695589e+03	   1.7480000e+02	
   4.5153392e-03	   2.9408091e+03	   1.6837415e+02	
   4.5454907e-03	   2.7134106e+03	   1.6173342e+02	
   4.5744064e-03	   2.6096839e+03	   1.5861197e+02	
   4.6029282e-03	   2.5005337e+03	   1.5525956e+02	
   4.6332586e-03	   2.4044087e+03	   1.5224609e+02	
   4.6643415e-03	   2.1846621e+03	   1.4512230e+02	
   4.6939808e-03	   2.1207368e+03	   1.4298333e+02	
   4.7228090e-03	   1.9176443e+03	   1.3596466e+02	
   4.7512786e-03	   1.8095781e+03	   1.3207806e+02	
   4.7816811e-03	   1.6978812e+03	   1.2793685e+02	
   4.8128613e-03	   1.5996077e+03	   1.2417917e+02	
   4.8424220e-03	   1.5460501e+03	   1.2208261e+02	
   4.8712008e-03	   1.4531538e+03	   1.1835805e+02	
   4.8996229e-03	   1.3251381e+03	   1.1302450e+02	
   4.9302825e-03	   1.1909215e+03	   1.0714788e+02	
   4.9615884e-03	   1.1094165e+03	   1.0341638e+02	
   4.9908520e-03	   1.0556108e+03	   1.0087741e+02	
   5.0194412e-03	   1.0033668e+03	   9.8349432e+01	
   5.0490666e-03	   8.9418533e+02	   9.2844413e+01	
   5.0797877e-03	   8.7122392e+02	   9.1644604e+01	
   5.1102946e-03	   7.9115302e+02	   8.7331767e+01	
   5.1392717e-03	   7.5985377e+02	   8.5586845e+01	
   5.1678186e-03	   6.8752510e+02	   8.1411599e+01	
   5.1977499e-03	   6.9088612e+02	   8.1610350e+01	
   5.2285288e-03	   5.8600741e+02	   7.5161174e+01	
   5.2589490e-03	   5.3449827e+02	   7.1781934e+01	
   5.2878922e-03	   4.7811320e+02	   6.7890244e+01	
   5.3161895e-03	   4.3103974e+02	   6.4461538e+01	
   5.3465753e-03	   4.1234536e+02	   6.3048181e+01	
   5.3774524e-03	   3.9335909e+02	   6.1579563e+01	
   5.4074028e-03	   3.5057219e+02	   5.8134071e+01	
   5.4362863e-03	   3.1832744e+02	   5.5396081e+01	
   5.4645892e-03	   3.3032865e+02	   5.6430660e+01	
   5.4949955e-03	   2.8812161e+02	   5.2702342e+01	
   5.5259690e-03	   2.8323307e+02	   5.2253332e+01	
   5.5558491e-03	   2.5015371e+02	   4.9107235e+01	
   5.5848695e-03	   2.1048499e+02	   4.5045621e+01	
   5.6131189e-03	   2.1419925e+02	   4.5441324e+01	
   5.6434930e-03	   1.9090828e+02	   4.2899714e+01	
   5.6748320e-03	   1.9398579e+02	   4.3244111e+01	
   5.7044765e-03	   1.7651171e+02	   4.1250457e+01	
   5.7332455e-03	   1.7097558e+02	   4.0598412e+01	
   5.7626315e-03	   1.8142979e+02	   4.1821182e+01	
   5.7930448e-03	   1.6919284e+02	   4.0386200e+01	
   5.8235056e-03	   1.7219588e+02	   4.0743036e+01	
   5.8528972e-03	   1.5947481e+02	   3.9209207e+01	
   5.8816164e-03	   1.6564717e+02	   3.9960786e+01	
   5.8963792e-03	   1.7335686e+02	   1.3166505e+01	
   5.9487750e-03	   1.6021732e+02	   1.2657698e+01	
   6.0010203e-03	   1.8031398e+02	   1.3428104e+01	
   6.0532349e-03	   1.9100655e+02	   1.3820512e+01	
   6.1068083e-03	   2.0782492e+02	   1.4416134e+01	
   6.1596683e-03	   2.2127116e+02	   1.4875186e+01	
   6.2129311e-03	   2.4273274e+02	   1.5579883e+01	
   6.2667667e-03	   2.5369151e+02	   1.5927696e+01	
   6.3200630e-03	   2.7276938e+02	   1.6515731e+01	
   6.3734474e-03	   2.9638864e+02	   1.7215941e+01	
   6.4268052e-03	   3.0878952e+02	   1.7572408e+01	
   6.4799278e-03	   3.3713531e+02	   1.8361245e+01	
   6.5324414e-03	   3.5385831e+02	   1.8811122e+01	
   6.5835961e-03	   3.6694824e+02	   1.9155893e+01	
   6.6360207e-03	   3.9163974e+02	   1.9789890e+01	
   6.6901348e-03	   4.0322125e+02	   2.0080370e+01	
   6.7439848e-03	   4.1748761e+02	   2.0432514e+01	
   6.7975125e-03	   4.5234375e+02	   2.1268374e+01	
   6.8509053e-03	   4.4598242e+02	   2.1118296e+01	
   6.9043892e-03	   4.6364258e+02	   2.1532361e+01	
   6.9578663e-03	   4.7992950e+02	   2.1907293e+01	
   7.0110871e-03	   4.8303818e+02	   2.1978130e+01	
   7.0642657e-03	   5.0011536e+02	   2.2363259e+01	
   7.1177403e-03	   5.0227408e+02	   2.2411472e+01	
   7.1712467e-03	   5.1319843e+02	   2.2653883e+01	
   7.2245412e-03	   5.1775043e+02	   2.2754130e+01	
   7.2778761e-03	   5.2110492e+02	   2.2827723e+01	
   7.3313047e-03	   5.2393066e+02	   2.2889532e+01	
   7.3847282e-03	   5.1526984e+02	   2.2699556e+01	
   7.4380864e-03	   5.1745178e+02	   2.2747567e+01	
   7.4912417e-03	   5.2092279e+02	   2.2823733e+01	
   7.5445748e-03	   5.1484338e+02	   2.2690161e+01	
   7.5977999e-03	   5.0856573e+02	   2.2551402e+01	
   7.6509323e-03	   5.0017734e+02	   2.2364645e+01	
   7.7038170e-03	   4.9120367e+02	   2.2163115e+01	
   7.7566346e-03	   4.8400247e+02	   2.2000056e+01	
   7.8087794e-03	   4.7217386e+02	   2.1729562e+01	
   7.8612920e-03	   4.5657071e+02	   2.1367515e+01	
   7.9149343e-03	   4.4718884e+02	   2.1146840e+01	
   7.9684453e-03	   4.3079126e+02	   2.0755512e+01	
   8.0217961e-03	   4.2043536e+02	   2.0504521e+01	
   8.0754003e-03	   4.1136331e+02	   2.0282093e+01	
   8.1289215e-03	   3.9109262e+02	   1.9776062e+01	
   8.1822146e-03	   3.7959647e+02	   1.9483236e+01	
   8.2356008e-03	   3.6560800e+02	   1.9120879e+01	
   8.2890401e-03	   3.5105896e+02	   1.8736567e+01	
   8.3424319e-03	   3.3579657e+02	   1.8324753e+01	
   8.3960630e-03	   3.2190366e+02	   1.7941674e+01	
   8.4494278e-03	   3.0753461e+02	   1.7536665e+01	
   8.5027069e-03	   2.8861469e+02	   1.6988663e+01	
   8.5561611e-03	   2.7634958e+02	   1.6623765e+01	
   8.6096153e-03	   2.5926297e+02	   1.6101645e+01	
   8.6627901e-03	   2.4247644e+02	   1.5571655e+01	
   8.7158382e-03	   2.2817401e+02	   1.5105430e+01	
   8.7690298e-03	   2.1590788e+02	   1.4693804e+01	
   8.8222120e-03	   2.0319221e+02	   1.4254551e+01	
   8.8751893e-03	   1.8916107e+02	   1.3753584e+01	
   8.9281751e-03	   1.7476617e+02	   1.3219916e+01	
   8.9810034e-03	   1.6083456e+02	   1.2682057e+01	
   9.0333614e-03	   1.5340900e+02	   1.2385839e+01	
   9.0860305e-03	   1.4066878e+02	   1.1860387e+01	
   9.1395695e-03	   1.3211293e+02	   1.1494039e+01	
   9.1932425e-03	   1.2276101e+02	   1.1079757e+01	
   9.2467135e-03	   1.1241750e+02	   1.0602712e+01	
   9.3001435e-03	   1.0640762e+02	   1.0315407e+01	
   9.3536749e-03	   9.6786087e+01	   9.8379920e+00	
   9.4072130e-03	   8.7569809e+01	   9.3578742e+00	
   9.4606513e-03	   8.3828323e+01	   9.1557809e+00	
   9.5139295e-03	   7.6462425e+01	   8.7442796e+00	
   9.5672058e-03	   7.0813225e+01	   8.4150594e+00	
   9.6207103e-03	   6.6587860e+01	   8.1601385e+00	
   9.6741207e-03	   6.2156864e+01	   7.8839625e+00	
   9.7272573e-03	   5.8660534e+01	   7.6590165e+00	
   9.7805932e-03	   5.4240143e+01	   7.3647908e+00	
   9.8338015e-03	   5.3638882e+01	   7.3238570e+00	
   9.8870359e-03	   5.0655895e+01	   7.1172955e+00	
   9.9404668e-03	   4.8243546e+01	   6.9457574e+00	
   9.9936016e-03	   4.5737396e+01	   6.7629429e+00	
   1.0046770e-02	   4.6184841e+01	   6.7959430e+00	
   1.0099954e-02	   4.4708542e+01	   6.6864446e+00	
   1.0152902e-02	   4.5233318e+01	   6.7255720e+00	
   1.0205844e-02	   4.4760498e+01	   6.6903287e+00	
   1.0258355e-02	   4.5735153e+01	   6.7627770e+00	
   1.0311135e-02	   4.5663120e+01	   6.7574492e+00	
   1.0364593e-02	   4.7023754e+01	   6.8573868e+00	
   1.0418222e-02	   4.8154030e+01	   6.9393105e+00	
   1.0471555e-02	   4.8553844e+01	   6.9680589e+00	
   1.0524932e-02	   5.0252308e+01	   7.0888862e+00	
   1.0578373e-02	   5.3411999e+01	   7.3083513e+00	
   1.0631627e-02	   5.3573132e+01	   7.3193669e+00	
   1.0685106e-02	   5.4613037e+01	   7.3900634e+00	
   1.0738421e-02	   5.6752041e+01	   7.5333950e+00	
   1.0791752e-02	   5.8408165e+01	   7.6425235e+00	
   1.0845223e-02	   5.8400742e+01	   7.6420378e+00	
   1.0898544e-02	   6.1165310e+01	   7.8208254e+00	
   1.0951816e-02	   6.3026749e+01	   7.9389388e+00	
   1.1005371e-02	   6.5400635e+01	   8.0870659e+00	
   1.1058696e-02	   6.4991241e+01	   8.0617145e+00	
   1.1111736e-02	   6.6970581e+01	   8.1835555e+00	
   1.1165039e-02	   6.8545845e+01	   8.2792418e+00	
   1.1218493e-02	   6.8763420e+01	   8.2923712e+00	
   1.1271716e-02	   7.1198738e+01	   8.4379345e+00	
   1.1324648e-02	   7.0643387e+01	   8.4049620e+00	
   1.1377503e-02	   7.1375244e+01	   8.4483871e+00	
   1.1430443e-02	   7.0670952e+01	   8.4066017e+00	
   1.1482969e-02	   7.1297722e+01	   8.4437978e+00	
   1.1535754e-02	   7.2429970e+01	   8.5105799e+00	
   1.1589081e-02	   7.2178146e+01	   8.4957723e+00	
   1.1642511e-02	   7.1999657e+01	   8.4852611e+00	
   1.1695996e-02	   7.2830444e+01	   8.5340755e+00	
   1.1749585e-02	   7.1214828e+01	   8.4388879e+00	
   1.1803048e-02	   7.1230476e+01	   8.4398149e+00	
   1.1856432e-02	   7.1166840e+01	   8.4360441e+00	
   1.1909848e-02	   7.1631241e+01	   8.4635241e+00	
   1.1963201e-02	   7.0246918e+01	   8.3813434e+00	
   1.2016555e-02	   6.7732224e+01	   8.2299589e+00	
   1.2069979e-02	   6.6409286e+01	   8.1491893e+00	
   1.2123390e-02	   6.4144402e+01	   8.0090200e+00	
   1.2176804e-02	   6.5863091e+01	   8.1156078e+00	
   1.2230068e-02	   6.1813660e+01	   7.8621663e+00	
   1.2283240e-02	   6.1662766e+01	   7.8525643e+00	
   1.2336496e-02	   6.1002144e+01	   7.8103869e+00	
   1.2389684e-02	   5.9055023e+01	   7.6847266e+00	
   1.2442765e-02	   5.6026764e+01	   7.4851028e+00	
   1.2495995e-02	   5.5458843e+01	   7.4470694e+00	
   1.2549181e-02	   5.2007027e+01	   7.2115897e+00	
   1.2602251e-02	   5.1562153e+01	   7.1806791e+00	
   1.2654966e-02	   5.0389671e+01	   7.0985683e+00	
   1.2707392e-02	   4.8865356e+01	   6.9903760e+00	
   1.2760396e-02	   4.7742142e+01	   6.9095689e+00	
   1.2813831e-02	   4.5863850e+01	   6.7722854e+00	
   1.2867435e-02	   4.2544342e+01	   6.5226024e+00	
   1.2920907e-02	   4.1153908e+01	   6.4151312e+00	
   1.2974225e-02	   4.0143536e+01	   6.3358926e+00	
   1.3027790e-02	   3.7624897e+01	   6.1339137e+00	
   1.3081109e-02	   3.5921989e+01	   5.9934956e+00	
   1.3134411e-02	   3.3364391e+01	   5.7761918e+00	
   1.3187857e-02	   3.2754089e+01	   5.7231188e+00	
   1.3241246e-02	   3.1146767e+01	   5.5809288e+00	
   1.3294545e-02	   3.0054499e+01	   5.4821983e+00	
   1.3347882e-02	   2.8066181e+01	   5.2977525e+00	
   1.3401111e-02	   2.7592447e+01	   5.2528513e+00	
   1.3454329e-02	   2.7544289e+01	   5.2482653e+00	
   1.3507851e-02	   2.5562752e+01	   5.0559620e+00	
   1.3561162e-02	   2.5106749e+01	   5.0106635e+00	
   1.3614232e-02	   2.2925682e+01	   4.7880771e+00	
   1.3667512e-02	   2.2892036e+01	   4.7845623e+00	
   1.3720636e-02	   2.3022865e+01	   4.7982148e+00	
   1.3773723e-02	   2.2720282e+01	   4.7665797e+00	
   1.3826935e-02	   2.0334661e+01	   4.5093970e+00	
   1.3879784e-02	   2.0297354e+01	   4.5052585e+00	
   1.3932418e-02	   1.8958906e+01	   4.3541826e+00	
   1.3985342e-02	   1.9278921e+01	   4.3907768e+00	
   1.4038702e-02	   1.9039366e+01	   4.3634122e+00	
   1.4092101e-02	   1.8253103e+01	   4.2723651e+00	
   1.4145521e-02	   1.8763428e+01	   4.3316772e+00	
   1.4198848e-02	   1.8482174e+01	   4.2990899e+00	
   1.4252331e-02	   1.9053019e+01	   4.3649764e+00	
   1.4305868e-02	   1.8373228e+01	   4.2864004e+00	
   1.4359182e-02	   1.8264799e+01	   4.2737336e+00	
   1.4412486e-02	   1.7358486e+01	   4.1663517e+00	
   1.4465823e-02	   1.7679260e+01	   4.2046712e+00	
   1.4519180e-02	   1.8031740e+01	   4.2463797e+00	
   1.4572606e-02	   1.8042454e+01	   4.2476410e+00	
   1.4625804e-02	   1.8192039e+01	   4.2652127e+00	
   1.4679069e-02	   1.7463314e+01	   4.1789130e+00	
   1.4732547e-02	   1.8693382e+01	   4.3235844e+00	
   1.4785793e-02	   1.8254873e+01	   4.2725722e+00	
   1.4839002e-02	   1.7723227e+01	   4.2098963e+00	
   1.4892239e-02	   1.7968533e+01	   4.2389306e+00	
   1.4945332e-02	   1.8777243e+01	   4.3332716e+00	
   1.4998544e-02	   1.8939627e+01	   4.3519681e+00	
   1.5051555e-02	   1.8599550e+01	   4.3127196e+00	
   1.5104370e-02	   1.8578686e+01	   4.3103000e+00	
   1.5157007e-02	   1.9271528e+01	   4.3899349e+00	
   1.5209852e-02	   2.0414890e+01	   4.5182840e+00	
   1.5263253e-02	   1.9384033e+01	   4.4027302e+00	
   1.5316813e-02	   1.9754648e+01	   4.4446201e+00	
   1.5370189e-02	   2.0191994e+01	   4.4935502e+00	
   1.5423611e-02	   2.0606133e+01	   4.5393978e+00	
   1.5477031e-02	   2.0071354e+01	   4.4801065e+00	
   1.5530400e-02	   2.0073933e+01	   4.4803943e+00	
   1.5583798e-02	   2.0475687e+01	   4.5250069e+00	
   1.5637152e-02	   2.0076500e+01	   4.4806807e+00	
   1.5690576e-02	   2.0827944e+01	   4.5637642e+00	
   1.5743937e-02	   1.9872042e+01	   4.4578068e+00	
   1.5797244e-02	   1.9796997e+01	   4.4493817e+00	
   1.5850574e-02	   2.0325884e+01	   4.5084237e+00	
   1.5903916e-02	   1.9615095e+01	   4.4288932e+00	
   1.5957201e-02	   1.9860315e+01	   4.4564914e+00	
   1.6010353e-02	   1.9127537e+01	   4.3735039e+00	
   1.6063536e-02	   1.9148142e+01	   4.3758590e+00	
   1.6116852e-02	   1.9517851e+01	   4.4179012e+00	
   1.6170012e-02	   1.8951384e+01	   4.3533187e+00	
   1.6223010e-02	   1.8557190e+01	   4.3078057e+00	
   1.6276114e-02	   1.7893650e+01	   4.2300887e+00	
   1.6329005e-02	   1.7095665e+01	   4.1346904e+00	
   1.6381608e-02	   1.8057446e+01	   4.2494053e+00	
   1.6434642e-02	   1.6936140e+01	   4.1153542e+00	
   1.6488111e-02	   1.7039995e+01	   4.1279529e+00	
   1.6541498e-02	   1.7270647e+01	   4.1557968e+00	
   1.6594948e-02	   1.6175480e+01	   4.0218752e+00	
   1.6648458e-02	   1.6028687e+01	   4.0035842e+00	
   1.6701842e-02	   1.5768570e+01	   3.9709659e+00	
   1.6755246e-02	   1.4586477e+01	   3.8192247e+00	
   1.6808640e-02	   1.4570428e+01	   3.8171230e+00	
   1.6861854e-02	   1.3949484e+01	   3.7349008e+00	
   1.6915165e-02	   1.3790440e+01	   3.7135481e+00	
   1.6968476e-02	   1.3612138e+01	   3.6894631e+00	
   1.7021831e-02	   1.3846934e+01	   3.7211469e+00	
   1.7075131e-02	   1.3673099e+01	   3.6977153e+00	
   1.7128469e-02	   1.2555332e+01	   3.5433504e+00	
   1.7181765e-02	   1.2155265e+01	   3.4864401e+00	
   1.7234940e-02	   1.2050782e+01	   3.4714237e+00	
   1.7288208e-02	   1.2211819e+01	   3.4945413e+00	
   1.7341414e-02	   1.1505136e+01	   3.3919221e+00	
   1.7394653e-02	   1.1536943e+01	   3.3966076e+00	
   1.7447852e-02	   1.1049492e+01	   3.3240776e+00	
   1.7500859e-02	   1.0970802e+01	   3.3122201e+00	
   1.7553816e-02	   1.0605774e+01	   3.2566507e+00	
   1.7606493e-02	   9.9641123e+00	   3.1565982e+00	
   1.7659444e-02	   9.4850521e+00	   3.0797812e+00	
   1.7712759e-02	   9.5178690e+00	   3.0851044e+00	
   1.7766174e-02	   9.5396605e+00	   3.0886341e+00	
   1.7819611e-02	   9.2398539e+00	   3.0397128e+00	
   1.7873021e-02	   9.1304789e+00	   3.0216682e+00	
   1.7926447e-02	   9.1244326e+00	   3.0206676e+00	
   1.7979888e-02	   8.7387495e+00	   2.9561376e+00	
   1.8033158e-02	   8.6510258e+00	   2.9412626e+00	
   1.8086405e-02	   8.6818886e+00	   2.9465045e+00	
   1.8139798e-02	   8.4989958e+00	   2.9153037e+00	
   1.8193146e-02	   8.3619032e+00	   2.8916956e+00	
   1.8246511e-02	   7.9584994e+00	   2.8210813e+00	
   1.8299833e-02	   8.6097660e+00	   2.9342403e+00	
   1.8353095e-02	   8.2159281e+00	   2.8663440e+00	
   1.8406466e-02	   8.2039461e+00	   2.8642532e+00	
   1.8459737e-02	   8.2843094e+00	   2.8782476e+00	
   1.8512970e-02	   7.8765249e+00	   2.8065147e+00	
   1.8566228e-02	   8.0185843e+00	   2.8317105e+00	
   1.8619316e-02	   8.5997219e+00	   2.9325282e+00	
   1.8672416e-02	   8.1827421e+00	   2.8605493e+00	
   1.8725457e-02	   8.4160690e+00	   2.9010462e+00	
   1.8778326e-02	   8.0668383e+00	   2.8402180e+00	
   1.8830994e-02	   8.2649784e+00	   2.8748875e+00	
   1.8884055e-02	   8.2912893e+00	   2.8794599e+00	
   1.8937493e-02	   7.6112823e+00	   2.7588553e+00	
   1.8990817e-02	   8.2107067e+00	   2.8654331e+00	
   1.9044194e-02	   8.4370260e+00	   2.9046559e+00	
   1.9097568e-02	   8.5350437e+00	   2.9214797e+00	
   1.9150989e-02	   8.2498503e+00	   2.8722553e+00	
   1.9204468e-02	   8.4976521e+00	   2.9150733e+00	
   1.9257799e-02	   8.1375809e+00	   2.8526445e+00	
   1.9311126e-02	   8.3977022e+00	   2.8978789e+00	
   1.9364584e-02	   8.1929312e+00	   2.8623297e+00	
   1.9418063e-02	   8.0291004e+00	   2.8335667e+00	
   1.9471347e-02	   8.2318983e+00	   2.8691285e+00	
   1.9524513e-02	   7.8206635e+00	   2.7965449e+00	
   1.9577755e-02	   8.1028585e+00	   2.8465520e+00	
   1.9631116e-02	   7.7831120e+00	   2.7898229e+00	
   1.9684343e-02	   7.7120576e+00	   2.7770592e+00	
   1.9737476e-02	   7.8617816e+00	   2.8038869e+00	
   1.9790636e-02	   7.6085415e+00	   2.7583585e+00	
   1.9843914e-02	   7.9235525e+00	   2.8148806e+00	
   1.9897033e-02	   7.8120885e+00	   2.7950114e+00	
   1.9950086e-02	   7.4967313e+00	   2.7380159e+00	
   2.0003039e-02	   7.6130729e+00	   2.7591797e+00	
   2.0055715e-02	   7.5747657e+00	   2.7522292e+00	
   2.0108717e-02	   7.8929420e+00	   2.8094380e+00	
   2.0162184e-02	   7.2338324e+00	   2.6895785e+00	
   2.0215660e-02	   7.5110412e+00	   2.7406279e+00	
   2.0269111e-02	   7.3638072e+00	   2.7136336e+00	
   2.0322466e-02	   6.8350658e+00	   2.6143959e+00	
   2.0375837e-02	   7.0948033e+00	   2.6636072e+00	
   2.0429181e-02	   7.2334018e+00	   2.6894984e+00	
   2.0482518e-02	   6.5577765e+00	   2.5608156e+00	
   2.0535830e-02	   6.5863461e+00	   2.5663878e+00	
   2.0589171e-02	   6.9518113e+00	   2.6366288e+00	
   2.0642456e-02	   6.4200492e+00	   2.5337816e+00	
   2.0695798e-02	   6.6327691e+00	   2.5754163e+00	
   2.0749129e-02	   6.2851667e+00	   2.5070235e+00	
   2.0802388e-02	   6.3147235e+00	   2.5129114e+00	
   2.0855680e-02	   6.3115735e+00	   2.5122845e+00	
   2.0908905e-02	   6.1314387e+00	   2.4761742e+00	
   2.0962054e-02	   6.2416635e+00	   2.4983321e+00	
   2.1015387e-02	   5.9807320e+00	   2.4455535e+00	
   2.1068646e-02	   5.8532333e+00	   2.4193456e+00	
   2.1121643e-02	   6.2061968e+00	   2.4912240e+00	
   2.1174723e-02	   5.9233456e+00	   2.4337924e+00	
   2.1227892e-02	   5.8638864e+00	   2.4215463e+00	
