0.00800000037998 0.981202054133 0.044373521515
0.00850000046194 0.958563362251 0.0386584451822
0.00899999961257 0.97709341626 0.0413198427834
0.00949999969453 1.0 0.0383261199004
0.00999999977648 0.958979396053 0.0399047465046
0.0104999998584 0.939762871957 0.0340636591987
0.0109999999404 0.942560622279 0.0348682778109
0.0115000000224 0.970279337472 0.0336041238114
0.0120000001043 0.952437962484 0.0344263773309
0.0125000001863 0.963192194378 0.0320852230915
0.0130000002682 0.965401303641 0.0334889141779
0.0135000003502 0.967212694965 0.0313435081269
0.0140000004321 0.908671632628 0.0303368691054
0.0144999995828 0.591458887154 0.018820323441
0.0149999996647 0.258898152371 0.00859059078053
0.0154999997467 0.0358856416623 0.00127846287248
0.01600000076 0.0229779241338 0.000888620512119
0.0164999999106 0.030146640811 0.00106400301666
0.0170000009239 0.0355250206407 0.00123434074756
0.0175000000745 0.0358073797388 0.00120119554824
0.0179999992251 0.0364980367044 0.00123430064638
0.0185000002384 0.0346888046298 0.00114508038872
0.0189999993891 0.0323278445819 0.00109638376181
0.0195000004023 0.0285990830597 0.000943103213734
0.019999999553 0.0233720316878 0.000797082813368
0.0205000005662 0.0196871979691 0.000662339597303
0.0209999997169 0.0162082976663 0.000561694283996
0.0215000007302 0.0136801613634 0.000474958024463
0.0219999998808 0.0111112316433 0.00040494172599
0.0225000008941 0.00929737448738 0.000338622664331
0.0230000000447 0.00694988091267 0.000267847301154
0.0234999991953 0.00533236338088 0.000212974625332
0.0240000002086 0.00422699691497 0.000178576015606
0.0244999993593 0.00310544673003 0.000140492116938
0.0250000003725 0.00270753675339 0.000127469558356
0.0254999995232 0.00227082214354 0.000110172930605
0.0260000005364 0.00192027297279 9.81667250059e-05
0.0264999996871 0.00189361108166 9.55771903892e-05
0.0270000007004 0.0017969092394 9.11061001267e-05
0.027499999851 0.00181523892724 9.03355775677e-05
0.0280000008643 0.00177563249299 8.77462271694e-05
0.0285000000149 0.00190745819335 9.04596153692e-05
0.0289999991655 0.002106600841 9.58400991948e-05
0.0295000001788 0.00202511397419 9.18638720167e-05
0.0299999993294 0.00208268327849 7.80839654241e-05
0.0309999994934 0.00202740154386 8.90026797906e-05
0.0320000015199 0.00188225090804 8.24683764506e-05
0.0329999998212 0.00155253067261 7.0677346431e-05
0.0340000018477 0.00130885361641 6.15434693867e-05
0.035000000149 0.00113234491765 5.47198166434e-05
0.0359999984503 0.000811306639916 4.31126010727e-05
0.0370000004768 0.000601607970478 3.51001199286e-05
0.0379999987781 0.00043995245288 2.85964359608e-05
0.0390000008047 0.000369425154159 2.52592112683e-05
0.0399999991059 0.000337042876121 2.32874660282e-05
0.0410000011325 0.000301760314667 2.12638136805e-05
0.0419999994338 0.000282078340115 1.98513320725e-05
0.0430000014603 0.000277117808693 1.9039600668e-05
0.0439999997616 0.000273197141448 1.83270133156e-05
0.0450000017881 0.000280538591185 1.80604766797e-05
0.0460000000894 0.000295277362525 1.82088738698e-05
0.0469999983907 0.000227551323638 1.53597956728e-05
0.0480000004172 0.000211260279779 1.44292766011e-05
0.0489999987185 0.000193351319667 1.34569147412e-05
0.0500000007451 0.000156748535904 1.17201126873e-05
0.0509999990463 0.000113585151549 9.72485729066e-06
0.0520000010729 0.000106962569878 9.24910901946e-06
0.0529999993742 8.91120220472e-05 8.25949623954e-06
0.0540000014007 6.63838675221e-05 7.06288745208e-06
0.054999999702 5.89754938315e-05 6.54839131145e-06
0.0560000017285 7.10505518493e-05 6.95381529108e-06
0.0570000000298 6.53701634433e-05 6.54516275148e-06
0.0579999983311 6.48261709973e-05 6.37874374893e-06
0.0590000003576 5.35193387478e-05 5.73010985606e-06
0.0599999986589 4.62497503864e-05 5.27200609276e-06
0.0610000006855 4.07506667711e-05 4.89957083624e-06
0.0619999989867 5.25711537347e-05 5.32935681003e-06
0.0630000010133 3.93428990484e-05 4.62026632004e-06
0.0640000030398 3.91615135098e-05 4.51004571496e-06
0.0649999976158 2.65785067841e-05 3.81895877127e-06
0.0659999996424 1.86917465245e-05 3.34465001045e-06
0.0670000016689 2.43494839459e-05 3.56131350597e-06
0.0680000036955 1.81601258798e-05 3.19334291771e-06
0.0689999982715 1.84596295526e-05 3.1426762931e-06
0.070000000298 1.77239221373e-05 3.04731339587e-06
0.0710000023246 1.51558469619e-05 2.86225095782e-06
0.0719999969006 1.43906297284e-05 2.76344965252e-06
0.0729999989271 1.21277287935e-05 2.60001040057e-06
0.0740000009537 1.68761470992e-05 2.7747246366e-06
0.0750000029802 7.63333615866e-06 2.26957230911e-06
0.0759999975562 5.57546879795e-06 2.11929391846e-06
0.0769999995828 7.13559512469e-06 2.15649424003e-06
0.0780000016093 4.67887614683e-06 1.98295761326e-06
0.0790000036359 6.34935504579e-06 2.02832742761e-06
0.0799999982119 6.63838918525e-06 1.59721711771e-06
0.0839999988675 4.46230111572e-06 1.73484784841e-06
0.0879999995232 5.38477504566e-08 1.4245261978e-06
0.0920000001788 1.23915133674e-06 1.40373224895e-06
0.0960000008345 -8.98397332457e-07 1.24282549495e-06
0.10000000149 -2.89568478136e-07 1.20389334942e-06
0.104000002146 -1.70533674292e-06 1.09151914471e-06
0.108000002801 -2.32498316973e-06 1.00939178568e-06
0.112000003457 4.98134109254e-07 1.04188459113e-06
